artist_familiarity,artist_hotness,duration,end_of_fade_in,key,loudness,release,song_hotness,start_of_fade_out,tempo,time_signature
0.567313224,0.580013183,257.48853,0.375,10,7.762,Killer,0.22154866,248.337,117.988,4
0.628102577,0.39560835,356.25751,0,7,11.893,CollinsMix,0.427446571,341.188,94.557,4
0.908984296,0.562506672,235.15383,0,4,4.13,ElCartel:TheBigBoss,0.487112195,230.946,91.026,4
0.477724732,0.299705214,216.39791,0.351,1,6.895,LoveCanticle,0,206.391,159.943,4
0.514624265,0.369511565,219.01016,0,4,7.687,PleaseDon'tHitMe,0.288481643,205.851,134.985,3
0.663952863,0.39207578,295.1571,0,11,7.687,Sittin'OnChrome,0.567591725,295.157,88.12,5
0.853725857,0.550991009,85.9424,0.196,11,5.542,AmericanPsycho,0.652359289,83.069,212.293,4
0.506307966,0.429547122,152.94649,2.281,2,9.428,Locked'n'Loaded,0.460484845,140.249,104.231,1
0.13348933,0.314378908,163.10812,0.35,5,10.446,BluesGuitarMagic,0,157.907,116.461,3
0.528509678,0,116.92363,0,0,7.391,NowYou'reGonnaBeLoved,0,107.34,188.979,4
0.387242595,0.187676301,532.27057,14.681,11,18.799,ChristmasintheSouthwest,0,507.878,131.991,4
0.773075676,0.586729913,241.08363,0.078,9,8.021,Asylum,0.538422403,225.216,99.761,1
0.55454855,0.411545814,319.84281,0,3,4.325,RollAway,0.624833534,312.041,92.971,4
0.655921418,0.578301634,154.93179,0.107,5,15.433,FaceValue,0.596840704,136.615,100.042,4
0.639436949,0.430942043,272.97914,0.253,11,12.958,ChilloutLounge,0.327736683,256.377,108.014,4
0.146601317,0,253.85751,0.212,5,9.924,ForTheMusic,0.215080319,248.837,183.801,4
0.655483478,0.461194806,222.40608,0.073,3,11.502,TheBestofCampLoVol.2,0,213.148,196.45,4
0.450821298,0.312190887,247.97995,0.15,2,7.436,InStyle(WithBonusTracks),0,240.356,87.373,3
0.584266182,0.451570771,482.21995,0,5,11.689,Dorkfish,0.215080319,482.22,112.964,3
0.829851316,0.581505803,240.79628,0.103,4,5.353,MonsterMonster,0.636635971,231.253,136.147,4
0.195130913,0.373845335,194.24608,0,7,16.904,Parenthèses,0.524182372,185.208,105.156,3
0.448644086,0.325563671,390.63465,0.194,7,5.252,Mutuashi,0.394394856,378.851,137.349,4
0.569860089,0.414667368,316.81261,0,5,12.936,Live/ThePenthouseTapes,0.57010593,300.141,90.689,3
0.720711058,0.522047955,288.02567,0,11,5.729,Technique[Collector'sEdition],0.69621714,276.376,146.29,4
0.717991695,0.497711444,355.5522,3.785,8,7.894,ExtremeII-Pornograffitti,0.676769509,340.776,146.022,4
0.575844757,0.426851853,195.42159,0,9,8.886,EnVivo...DesdeMonterrey_México,0,195.422,195.109,4
0.443162398,0.30045446,138.762,0.873,2,26.458,Andre,0.191299942,131.425,235.318,4
0.743129776,0.493566843,209.6322,0,1,8.745,Doc'sDaName2000,0.547003914,197.242,113.312,3
0.842368944,0.604655128,253.23057,0,5,5.205,LiveInChicago,0.430160637,253.231,153.069,4
0.550233065,0.344398982,189.70077,0.34,2,9.318,YeahYeah,0.460484845,184.059,141.053,1
0.423401377,0.375652824,116.37506,0,0,14.639,HorseFeathers/AnimalCrackers,0,108.501,60.778,4
0.620501925,0.301847095,78.21016,0,10,3.716,TimExile'sNuisanceGabbaretLounge,0.469712431,78.21,124.429,3
0.628196686,0.380802089,204.9824,0,7,6.024,Runaways,0.71238405,204.982,86.435,3
0.634226963,0.443708895,145.55383,0.235,10,12.824,Carney,0.48456253,136.998,120.427,4
0.80955221,0.583147022,202.13506,0,5,3.778,RevolutionRevolucion,0.233655018,191.959,109.441,4
0.467054185,0.374557926,260.51873,0.189,10,10.646,WillieClayton'sGreatestHits-MidnightDoctor,0.26355951,250.729,105.863,4
0.611788254,0.336726841,158.1971,0.108,7,6.712,RiddimDriven:Celebration,0,158.197,104.465,4
0.612543004,0.459660463,258.16771,0,11,5.193,WitnessProtection,0.427446571,249.406,117.936,4
0.485921286,0.353156297,191.63383,0.661,7,5.648,MiAlmaLatina(MyLatinSoul),0.265213628,186.41,78.843,7
0.528835698,0.343133497,283.79383,0,0,7.961,LoveTheGame,0.334706549,260.725,107.183,1
0.523653408,0.348434197,208.84853,0.334,3,9.186,Screamin'andHollerin'TheBlues,0.334706549,195.587,111.523,1
0.051241396,0.170592499,209.94567,2.235,3,8.318,PaihnidiIsorropias,0.299320442,204.481,99.98,4
0.560351641,0.365026438,230.00771,0.247,10,6.564,GreatestSalsaClassicVolumen3,0.375984302,225.599,108.292,4
0.856317427,0.53635118,264.41098,0.072,9,5.011,SayItLikeYouMeanIt,0.652878392,249.574,142.069,4
0.534392294,0.345174319,483.39546,0.571,9,33.045,TheTrio,0.334706549,457.189,70.256,3
0.35106639,0.258028704,44.93016,0,4,15.497,MyWifeAndHerHusband,0,44.93,59.021,4
0.448013836,0.348295197,344.68526,11.418,5,8.627,Grounded,0.360370583,333.752,190.038,4
0.760636112,0.54724366,384.67873,0,4,14.199,YellowHouse,0.882530152,373.847,169.038,4
0.730265183,0.463673869,168.33261,2.31,5,15.467,WineColoredRoses,0,163.538,131.45,3
0.546646503,0.214734638,145.8673,0,9,4.928,ThePaul-EP,0,141.601,156.408,4
0.482805248,0.293827445,159.76444,3.03,9,10.012,LaVozDeOro,0.228579956,154.529,96.096,1
0.400284059,0.289976449,294.47791,0.2,2,6.112,Watch,0.261873514,285.199,107.836,3
0.69044755,0.507781667,194.53342,0.746,4,15.222,Dangerous,0,172.013,115.45,4
0.611171822,0.399967758,251.97669,0,2,7.378,MurderSheWroteSingle,0.258496447,242.051,95.044,4
0.506976844,0.414196481,371.33016,0.212,0,16.532,NightCruiser,0.375984302,345.803,110.909,4
0.489318162,0.251165925,485.14567,2.177,7,15.252,Spank!Itup,0,477.35,126.914,4
0.610330728,0.407821565,210.02404,0.292,1,9.737,VinylReplica:Supersonico,0.334706549,200.516,136.835,1
0.674918816,0.479187492,330.73587,0,4,8.163,WaitingForColumbus[LiveDeluxe],0.304169503,330.736,93.42,1
0.737037558,0.539245418,216.842,0,10,4.264,MilkingTheSacredCow,0.788388183,213.02,92.897,4
0.601305751,0.363675677,279.35302,0.433,9,12.474,XCommunication:TrilogyII,0.445454525,261.288,99.024,4
0.626957723,0.434859589,252.99546,0.514,1,11.061,CommeVous,0.475638468,241.424,80.084,4
0.495796932,0.389498817,580.70159,5.294,0,4.523,InDisgustWeTrust,0.401486711,580.702,146.331,4
0.821844255,0.592439486,218.90567,0,0,4.707,TheCurse,0.68109203,209.2,157.715,4
0.709010525,0.553566172,255.03302,0.449,9,4.393,KarelianIsthmus,0.327736683,251.275,175.673,4
0.55746022,0.386151631,148.74077,0.192,0,9.636,JeSaisQueLaTerreEstPlate(Deluxe),0.547952942,141.607,124.059,4
0.614261764,0.417413024,92.76036,0,4,6.769,Vargstenen,0.594359366,85.664,163.086,4
0.426723679,0.332737198,226.0371,0.125,1,4.945,Sunshine,0.262308997,220.862,143.963,4
0.579714584,0.424507886,271.77751,0,3,4.909,SkaWeyDat,0,271.777,127.07,1
0.766826205,0.549445961,140.87791,0.36,5,22.435,MenInBlackII-MusicFromTheMotionPicture,0.383934684,140.878,86.901,5
0.750479817,0.538491128,246.54322,0.27,7,11.912,Jahmekya,0,219.899,110.873,4
0.683455701,0.42712297,190.06649,0.321,7,14.023,MeetMeintheCity,0.618352389,184.866,129.584,4
0.459797129,0.349912612,100.67546,0.392,5,12.36,Gettin'MyMindRight,0,98.093,88.576,5
0.617608694,0.405967369,186.20036,0.148,7,13.845,Love&Hope&Sex&Dreams[DeluxeEdition],0.299877488,171.764,156.285,1
0.534464352,0.368689373,180.40118,3.622,0,12.931,TheBiggestThingSinceColossus,0.427446571,170.127,63.255,4
0.662250484,0.410053623,216.81587,0,1,10.336,KingsofZion,0,210.826,137.425,3
0.899934952,0.68365806,237.21751,0,1,7.057,InRainbows,0.47643522,226.116,188.91,5
0.744641246,0.579988982,324.23138,12.452,4,9.057,VanHalenIII,0.685351118,317.44,87.899,1
0.559991415,0.362902986,126.53669,3.46,5,8.515,TheBestOfDannyWilson,0.212045405,122.183,92.591,4
0.501921164,0.34425375,98.76853,0,11,3.423,TheOfficialMovieboxVixTapeVol.1,0.270775999,98.769,195.755,4
0.436685357,0.329810329,238.15791,0.194,9,5.85,LoveKnowsTheWay,0,233.709,86.481,4
0.574400789,0.446071584,286.58893,0.165,9,4.627,Amerijuanican,0.536788886,282.517,97.265,3
0.405923907,0.281396284,182.36036,0,3,31.391,AnybodyHome?,0,176.704,154.731,5
0.629463245,0.424791236,228.30975,0.305,0,9.603,HisStory,0.323112121,223.875,131.297,4
0.612657824,0.457611174,207.28118,0,6,8.337,LoCompilationMixBySusumuYokota,0.407233015,207.281,123.007,4
0.484333758,0.335935512,135.8624,0.311,1,3.312,DiarrheaOfAMadman,0.355285536,132.888,99.959,5
0.577276089,0.376939984,146.33751,0.347,1,25.651,Changes,0.215080319,137.143,104.989,1
0.618692142,0.42272137,393.63873,0.179,1,6.619,TheSugarHillRecordsStory,0.543524277,379.478,135.503,5
0.733433227,0.455558797,283.48036,0.113,0,4.076,TheWarWithin,0.687873715,280.88,84.992,4
0.570825323,0.403588238,229.66812,0.276,2,19.293,JoeSentMe,0.266955186,224.949,79.96,3
0.887386081,0.791143002,208.95302,3.245,4,6.052,HybridTheory,0.872229023,200.969,105.095,4
0.756790992,0.458697013,170.1873,0.165,1,4.149,LightningStrikes,0.215080319,161.576,129.956,5
0.679011869,0.360871465,425.16853,0.061,11,5.36,WeAreThree,0.499859691,408.683,120.006,4
0.503235536,0.336744986,141.84444,3.46,10,7.198,ClassWar,0.304169503,134.078,163.024,4
0.479755041,0.34054408,208.03873,0.206,7,16.444,Encounter,0.265861049,197.851,173.649,4
0.523653408,0.348434197,231.10485,0.162,2,14.039,BigMama'SDoor,0.503381236,218.035,112.717,1
0.488160852,0.29911258,179.56526,0.096,4,11.163,12GrandesexitosVol.1,0,163.248,129.493,1
0.760270106,0.496071347,274.85995,0.14,1,6.696,AlphaDog,0.706000517,267.952,177.942,4
0.58913627,0.409248013,239.12444,0.177,0,5.254,Seven,0.445454525,231.195,50.499,1
0.620379479,0.407898466,235.12771,3.506,10,4.499,SaveMySoul,0.246950841,227.968,129.976,4
0.640574149,0.454714841,196.5971,0.316,9,8.749,Gentleman'sBlues,0.427446571,183.409,107.848,4
0.643016666,0.461517204,257.30567,0.299,0,16.945,Scenario,0.360370583,248.471,110.096,4
0.71881021,0.463900095,293.92934,0.386,1,13.615,Attack-TheRemixesPart2,0,289.942,131.977,4
0.822843255,0.531436737,79.64689,0,0,19.771,FromMeToU,0.38293509,71.721,196.482,3
0.597281478,0.39846996,226.11546,0,11,7.551,EmptyTheBonesOfYou,0.60164471,226.115,102.093,3
0.562614768,0.358435364,302.2624,0,7,7.657,ArgentinaQuiereCantar,0.212045405,294.551,163.773,4
0.500388859,0.355625946,163.21261,9.898,1,29.054,10_000BC,0.460541281,163.213,119.787,4
0.498414133,0.326008873,235.7024,0.066,3,6.513,Expression,0,226.418,162.389,4
0.561589946,0.420570307,212.53179,0.183,4,6.159,TodoChichos,0.266955186,209.711,100.232,4
0.701118744,0.415441656,218.06975,0.299,1,6.25,SincetheLastTime,0.609043943,203.941,177.886,4
0.541404969,0.446445662,222.64118,0,5,7.381,Utopia,0.239629098,217.455,140.033,4
0.590360325,0.371786733,204.14649,0.322,7,11.938,ImagesOfChristmas,0,191.698,80.63,4
0.698452539,0.502974636,262.47791,0.177,1,6.53,RageandFury,0.319565987,256.279,156.084,4
0.614642954,0.439024561,268.43383,0,2,4.714,6PICKS:EssentialRadioHitsEP,0,258.252,124.228,4
0.48177182,0.282491646,87.58812,2.096,5,13.767,"TrilhaSonoraDoFilme""GarotaDeIpanema",0.456858867,82.837,104.752,4
0.513467522,0.383677982,228.10077,0.108,8,6.18,SweetLoveVol.5,0.236673252,222.163,66.201,3
0.632041754,0.387911599,253.90975,0.107,9,5.548,MundosOpuestos,0.576399981,244.727,136.945,4
0.674970293,0.424953084,199.8624,0.287,5,21.82,PiecesInAModernStyle,0.504034341,187.96,131.281,4
0.580481348,0.412610819,172.17261,0.726,2,8.403,Differente,0,161.988,130.993,5
0.585514007,0.364914035,222.64118,0,8,13.324,FamilyStyle,0.654276263,219.214,141.602,4
0.873238653,0.519965479,169.63873,0,8,5.176,TheIllusionofSafety,0.735346456,166.934,114.179,1
0.281409367,0.370346773,219.16689,0.631,10,6.493,LiftingHigh,0.265861049,202.362,163.987,4
0.675384812,0.633339909,257.61914,0,4,13.776,Desire/BloodOnTheTracks/StreetLegal,0.702551585,248.9,136.842,1
0.575805715,0.397170341,236.35546,3.065,10,9.975,BlackTambourine,0.593251652,225.414,131.388,4
0.703348289,0.449052575,121.73016,0.218,9,7.124,FromTheBeginning,0.589207726,110.748,116.664,4
0.506773968,0.379761784,212.84526,0.194,7,18.854,AfterOurs,0,210.286,98.501,7
0.809828123,0.539644312,209.60608,0,7,8.975,Anarchy,0.447135796,209.606,90.032,4
0.426503148,0.333384571,219.74159,0,0,8.522,FunkyWacho,0.270775999,213.02,199.955,4
0.823548253,0.507115549,1071.882,0.078,4,6.1,M83,0.699426728,1043.458,90.264,4
0.425417297,0.299624038,391.00036,0.115,7,10.775,BeadsonaString,0.319565987,382.409,112.93,4
0.330139597,0.249127455,198.922,0.406,1,16.034,TheBestOfReneTouzet(HisPianoandOrchestra),0,180.982,111.493,4
0.709010525,0.553566172,285.46567,0.229,2,5.067,AmUniversum,0.715894796,274.872,108.039,4
0.569741152,0.412240601,250.27873,0,1,11.657,Love_Peace&Nappiness,0.405115722,250.279,98.431,4
0.708368204,0.459809422,488.17587,0,4,6.183,The21CenturyTour,0.266955186,485.32,141.192,4
0.545803433,0.336141578,200.88118,0.177,0,4.594,WelcomeToTokyo,0.491311144,193.138,137.923,4
0.602555589,0.389535576,484.62322,0.357,7,9.09,BalanceofOpposites,0,478.557,115.091,5
0.171667383,0,344.73751,2.932,2,27.284,SIBELIUS_J.:NightRideandSunrise/Belshazzar'sFeastSuite/Kuolema(NewZealandSymphony_Ink,0,335.197,61.78,4
0.623823768,0.441106359,205.29587,0.369,10,14.526,TheStoryOfMyLife,0.334706549,196.36,112.109,3
0.646322062,0.460853145,266.65751,0,5,7.255,Lepta,0.266955186,262.589,160.059,4
0.840963901,0.587869152,449.74975,0,8,8.239,ValleysOfNeptune,0.693961617,446.74,146.77,1
0.613598057,0.377720338,227.81342,3.744,0,9.46,LoupGarou,0.355285536,219.051,141.999,4
0.844039532,0.524378988,171.59791,0.096,10,5.829,ThePeopleorTheGun,0.603860471,155.597,152.273,4
0.497307512,0.342406391,178.88608,0,2,7.695,TheScottWesleyBrownCollection:ALibraryof35FavoriteSongs,0,175.967,170.064,3
0.951487818,0.658924824,243.51302,2.467,9,4.413,Emergency,0.848463885,230.51,167.971,4
0.611180947,0.39903377,299.80689,0,9,5.341,ValleyOfTheDolls,0.262479842,289.007,131.635,4
0.703690572,0.529195922,173.50485,0.16,7,7.339,BillyBraggVol.1,0.372530039,165.901,83.481,4
0.384720138,0.31109705,176.09098,0.373,0,16.498,Faithful,0,166.806,69.994,3
0.487077751,0.315690277,299.98975,0,1,6.573,Collision,0,294.214,122.829,4
0.892688611,0.830356766,197.09342,5.822,11,6.45,Exclusive,0.587748265,185.4,89.966,4
0.661080168,0.442765842,152.13669,0.177,0,12.464,HighWide&Handsome-TheCharliePooleProject,0.387026532,146.135,151.294,1
0.515279199,0.34424658,234.78812,0,2,6.276,80'sUltimateCollection,0.445454525,220.752,99.644,4
0.50039601,0.314882184,206.81098,0,6,8.458,Interstate,0,191.338,134.173,4
0.732571745,0.457981674,168.56771,0,1,8.683,JahProtect,0.33888672,163.283,189.263,4
0.467054185,0.374557926,249.23383,0.34,1,5.442,CallMeMr.C,0.281209764,238.353,90.963,4
0.738594499,0.467071006,344.842,0,11,3.879,RomanticRights,0.454192988,334.658,91.879,4
0.560829802,0.335691834,151.09179,0.154,7,8.204,Kids'Club-FamilySongbook,0.405115722,142.274,95.072,4
0.404823303,0.288050285,261.04118,0.107,7,15.268,TheItalianSessions,0,250.061,90.637,1
0.638278211,0.482432242,416.70485,0.166,3,11.869,TheDefinitiveGospelCollection,0.276660657,402.268,144.215,3
0.439993693,0,174.602,0,10,10.444,DarksideOfM-Town,0,166.017,105.13,4
0.776598968,0.490079584,212.16608,0,9,10.562,Betty,0.733541056,199.082,141.165,3
0.486562643,0.333663204,289.07057,0,7,12.958,WonderfulWorld,0.265861049,267.587,100.771,4
0.576164587,0.43929204,254.1971,5.114,10,5.764,Sobrevivir,0,249.243,120.01,4
0.455087591,0.360163491,156.96934,0,0,7.264,InolvidablesRCA-20GrandesExitos,0.606491353,151.922,152.249,4
0.627655167,0.352824194,165.8771,0.228,11,5.209,ThisIsMyBlood,0,160.09,166.281,1
0.356763035,0.284232446,231.00036,0.496,4,7.054,HappyAlready,0.215080319,218.343,142.192,4
0.494073815,0.328073305,203.12771,0,1,4.715,InThisPlace,0,197.817,125.177,3
0.918451789,0.819588282,218.8273,0.485,6,4.294,MurderOne,0.425124658,199.082,128.951,4
0.80704348,0.591744739,177.18812,0.129,7,3.994,RoomOnFire,0.745743388,166.76,93.315,5
0.933916106,0.778673579,240.22159,0.197,7,9.736,TheElementOfFreedom,0.909277347,226.783,119.959,4
0.612543004,0.459660463,271.62077,0,4,7.493,Chicago'85...TheMovie,0.790566802,253.678,91.003,4
0.564593501,0.310068525,223.05914,0.113,0,8.284,NothingButTheHits,0,208.863,165.152,4
0.803619262,0.531213287,240.01261,4.081,11,8.325,JumpN'Shout,0.360370583,228.299,126.8,3
0.556750823,0.361587942,247.97995,0.194,8,9.317,VolverAEmpezar,0,237.116,89.923,4
0.600486543,0.453270236,220.47302,0,4,13.319,MeineWelt,0,220.473,126.037,4
0.790922848,0.601184942,151.58812,0.27,2,10.338,Love,0.583566126,142.362,94.921,7
0.680620248,0.440326073,207.12444,0.107,7,10.006,ShowtimeJuggling,0.215080319,199.843,86.535,4
0.540123026,0.376200929,249.49506,0.084,9,11.727,TheInvisibleConquest,0.43483809,239.92,136.936,4
0.796320378,0.524994964,258.92526,0.566,10,4.376,ThisIsWhyI'mHot(TheOriginal),0,252.836,159.989,4
0.620379479,0.407898466,533.89016,0.345,0,5.253,I'llBeYourLight,0,527.314,132.049,4
0.459810163,0.328997859,555.54567,2.026,3,11.96,Smokin'Joint,0.377531645,545.582,163.085,4
0.513832781,0.387225176,269.84444,0.163,10,7.183,Drive,0.407233015,258.177,115.079,4
0.604479007,0.390489535,263.00036,0.374,10,5.113,Welcome2Detroit,0,255.379,91.101,4
0.633932726,0.4165294,320.44363,0,7,14.148,Séance,0.668338665,320.444,152.6,5
0.518912812,0.400185564,379.19302,0,2,22.737,Virtue,0.375984302,360.832,75.115,5
0.534440306,0.357224274,365.76608,0.241,1,8.678,CityLimitsVolume1,0.536032112,355.985,140.02,4
0.82785377,0.517328584,212.89751,0,4,5.038,WelcomeTheNight,0.548678056,203.413,151.949,4
0.388952378,0.26995117,147.30404,0.392,0,11.776,Ultra-Lounge/TheCrimeScene-VolumeSeven,0.408110884,143.952,138.079,4
0.495502207,0.322482578,214.30812,0.148,1,7.919,HealingofAllNations,0,207.917,139.037,4
0.61443158,0.383211422,335.22893,0,8,6.39,AMadHisMusic,0.528262647,331.674,138.367,1
0.015557881,0.34424658,181.91628,0.12,6,10.156,TheUltimateCollection,0,172.785,115.407,3
0.499881075,0.417982275,175.98649,0.988,0,15.89,NearYou,0,168.594,103.465,3
0.691850737,0.467885511,179.30404,0.461,2,28.138,StepOnIt,0,159.057,138.986,4
0.482282399,0.346473409,459.93751,0,5,11.791,Apotheosis,0.529730607,459.938,90.009,4
0.865970006,0.574921423,305.05751,0,1,16.599,Heroes,0.262509351,300.884,221.658,4
0.366517841,0.328237664,140.43383,0.624,5,17.089,HitParade1953,0.375984302,132.911,69.782,1
0.543290243,0.351998338,184.39791,0.212,5,18.995,The10thKingdom,0,168.966,137.699,5
0.694983409,0.429780286,251.66322,0,9,4.576,AhíVamos,0.6049634,245.557,125.987,4
0.565760016,0.419497927,170.81424,0,11,5.029,SonoranHopeandMadness,0.278270558,166.156,149.01,4
0.587135625,0.346797999,37.77261,0,2,12.316,SellOut-LiveatDan'sSilverLeaf,0,35.033,107.597,1
0.693009204,0.498668875,521.56036,0.148,7,10.893,InSides,0.754274011,508.006,101.99,4
0.385340538,0.319817386,140.7473,0.131,10,18.002,Banjo-Kazooie:NutsAndBolts(OriginalSoundtrack),0,125.742,120.02,1
0.688332484,0.341512969,141.84444,0.116,8,15.6,SugarMan,0,132.812,145.525,3
0.590692918,0.452817838,201.92608,0.241,9,13.253,Bluesman,0,197.886,92.122,1
0.620709541,0.462515067,256.39138,0.413,0,12.102,Charlotte'sWeb(OST),0.215080319,251.048,120.168,4
0.722610412,0.382344578,289.2273,0.223,7,12.816,InMyMind,0.265861049,285.6,138.443,4
0.675003401,0.497304911,223.89506,0.206,2,6.82,TheLastStreetPreacha,0.215080319,219.487,98.01,4
0.7127449,0.47070039,232.25424,0.31,0,10.185,FeelingStrangelyFine,0.612054954,221.756,97.995,4
0.523633032,0.348350022,173.87057,0.328,7,14.095,SemPouparCoração,0.265861049,165.477,103.341,3
0.698770478,0.399451724,124.83873,0.104,9,15.152,TheEdgeOfLove,0.594779445,117.168,93.778,4
0.440042445,0.319119602,142.81098,0.254,10,13.25,TheATCOSessions,0,135.39,104.98,4
0.534464352,0.368689373,134.89587,0.432,0,25.654,BluesMastersVol.10,0.334706549,128.621,162.683,1
0.701506287,0.364164341,213.02812,0.502,6,7.112,EntreMariposas,0.591754161,199.808,133.979,4
0.57961456,0.418418097,298.10893,0.09,9,8.577,KissTheEarth,0.490808488,281.466,179.978,4
0.429727829,0.280482187,297.58649,0.52,11,9.104,WithOneVoice,0.244479403,286.859,135.968,4
0.424869471,0,258.2722,1.1,0,4.667,Tiwanaku,0,252.848,151.311,4
0.508440336,0.405143447,218.27873,0,11,13.231,InHumppaWeTrust-Live!,0.367273416,218.279,131.868,1
0.810506205,0.531157063,99.99628,0.357,10,3.83,UnlovedandWeededOut,0.547003914,99.996,133.549,3
0.58036979,0.420176594,247.48363,0.091,7,3.402,LeyLines,0.547952942,245.063,231.851,5
0.641354081,0.384230563,259.18649,8.15,6,11.591,TheGoldenAgeOfWireless,0.375984302,259.186,128.47,4
0.58811765,0.378106965,411.97669,0.242,7,7.202,VilmaPalmaeVampiros_grandesexitos,0.728706465,401.519,102.129,4
0.466427,0.351489632,177.31873,0,3,8.404,ApolloSoundII,0,177.319,99.494,4
0.778835827,0.570106512,307.61751,1.035,11,8.252,Kaya,0.675582692,298.806,146.581,1
0.548108774,0.57237398,168.25424,0.066,11,3.566,NewAgain,0.637828866,160.729,131.018,1
0.553194234,0.359807225,167.18322,0.148,3,4.183,HouseFullOfNoTrust,0.265861049,157.936,116.064,4
0.486176459,0.288218764,253.93587,0,4,5.198,DijousPaella,0.249065795,243.09,103.991,4
0.467583201,0.278960162,274.41587,0.242,2,10.467,Safizam,0.332070982,250.265,78.033,7
0.439993693,0,213.68118,4.714,9,7.765,DarksideOfM-Town,0,209.409,160.159,4
0.683525065,0.473083192,178.15465,2.467,2,1.493,BondageGoatZombie,0.578658188,178.155,120.026,3
0.646922725,0.447858967,222.79791,2.397,4,15.646,TheKinksChoralCollectionByRayDaviesandTheCrouchEndFestivalChorus,0.454192988,212.294,106.895,4
0.629463245,0.424791236,225.07057,0.322,6,16.582,1000VoltsOfHolt,0.340922756,214.146,165.183,4
0.611933956,0.37235087,242.78159,0.221,7,4.974,BloodAndAshes,0.401486711,232.716,96.716,4
0.68250801,0.42563248,236.45995,0.195,7,6.288,WelcomeHome,0.524079323,221.246,98.937,4
0.417572837,0.306197459,246.72608,0.363,11,11.429,Renaissance,0,242.091,130.002,4
0.81659671,0.577075875,177.94567,0.072,7,4.385,WhateverPeopleSayIAm_That'sWhatI'mNot,0.790786932,173.186,127.294,4
0.639436949,0.430942043,205.11302,0.16,4,19.834,20YearsOfNaradaPiano,0.270775999,195.245,73.162,5
0.70382389,0.464736061,233.16853,0,2,11.357,DiaryOfAnAfroWarrior,0.625865454,219.585,139.994,4
0.818319359,0.667294596,276.68853,0.243,0,5.098,EyesOpen,0.732203716,266.739,84.595,5
0.530287914,0.37757908,158.58893,9.503,0,26.312,PrideandPrejudice,0.673074435,142.1,91.928,3
0.738995906,0.563366896,186.51383,0,1,3.122,InShallowSeasWeSail,0.62616576,171.706,175.911,4
0.629399857,0.345269235,202.94485,0,4,12.489,LesAffranchis,0.345802234,194.229,109.024,4
0.665336376,0.464786474,219.24526,0.316,5,10.844,TheUltimatePrettyBoyFloyd,0.424090811,203.059,97.395,4
0.547801656,0.369470511,292.04853,0.699,4,14.188,TheRodeoEroded,0.444401715,276.555,167.915,4
0.653397489,0.419163588,283.16689,0,0,13.852,Backbooth,0.468997788,278.251,140.666,4
0.602766934,0.463192852,193.51465,0.325,0,25.671,ChickenLittle-HimmelUndHuhnOriginalSoundtrack(GermanVersion),0.360370583,190.392,110.464,4
0.510798011,0.352235517,172.48608,0.34,9,15.581,ThatGoodOldGospelMusic_Volume1,0,153.85,89.972,3
0.865021511,0.916053228,285.04771,0.345,11,5.367,SpeedOfSound,0.454042766,275.156,122.94,4
0.233787991,0,174.70649,0,7,10.274,TheCompleteDiscosIdealRecordings_Vol.1,0,174.706,85.216,1
0.773491324,0.500459151,281.46893,0,9,7.215,FromHell...WithLove,0.525580553,281.469,138.417,5
0.658349215,0.396963184,284.60363,0.084,11,6.308,ColorfulYou,0.565451012,270.147,104.988,4
0.400454395,0.342883867,214.09914,0.154,2,15.299,Süss,0,201.433,126.011,4
0.527339183,0.310556083,471.43138,0.4,11,17.502,TheBestoftheJazzGuitar,0,464.306,82.039,1
0.589571947,0.386116908,249.49506,0.334,7,11.08,MyChristmasEP!,0.262651205,224.839,183.205,3
0.856448924,0.854637828,224.10404,0,11,4.328,RaymondvRaymond,0.785679587,220.189,95.998,4
0.556807655,0.38222949,287.52934,0.316,2,4.727,MoveMe+,0,282.453,97.982,4
0.547801656,0.369470511,276.58404,0.723,5,12.614,TheRodeoEroded,0.544575869,266.635,91.681,3
0.508971308,0.34209665,218.20036,0,10,7.643,BackFromtheDead,0.265861049,211.661,112.06,4
0.52607728,0.374560253,394.86649,5.108,6,8.595,EternalDanceII,0.619560289,390.026,125.374,5
0.609816403,0.560380805,128.62649,0.113,5,30.18,TheGhostWriter,0.483977246,128.626,91.954,4
0.742963152,0.453391186,258.35057,0.461,4,11.164,AnthemsToTheWelkinAtDusk,0.62921271,258.351,116.171,7
0.88792045,0.647224724,249.62567,0.16,2,4.673,RottenApples_TheSmashingPumpkinsGreatestHits,0.668419369,234.365,152.999,4
0.716101705,0.514523378,134.05995,0.403,10,6.376,FlamingRed,0.513106418,129.387,124.794,4
0.677016696,0.490034461,249.93914,1.007,2,8.08,NewPin,0.638877876,232.35,118.049,4
0.447064074,0.362693206,413.49179,0.125,11,5.366,Dimsawvle,0.305992887,397.781,96.005,4
0.482148325,0.344198187,238.65424,3.413,0,8.071,GreatFamilyofGospel,0.503381236,226.969,105.99,4
0.46139436,0.32576718,166.39955,0.397,0,16.422,Ultra-Lounge/OrgansInOrbitVolumeEleven,0.585979766,162.923,134.3,4
0.699262056,0.47594129,211.33016,0.351,9,9.944,MoreNoiseAndOtherDisturbances,0.487112195,200.371,205.559,1
0.524265131,0.372232889,211.69587,1.221,2,16.705,TheACapellaProjectII,0,189.626,52.464,7
0.471357978,0.283027089,384.15628,0.149,10,14.153,Two-Shade,0.253834736,371.978,95.938,1
